Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
30886237,2015 Jun 19 12:00:00 AM,2015 Jun 19 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10459.0,1316 WEST FARMS ROAD,WEST FARMS ROAD,FREEMAN STREET,BOONE AVENUE,,,ADDRESS,BRONX,,,Closed,2015 Jul 19 07:02:10 AM,2015 Jun 19 07:11:05 AM,03 BRONX,BRONX,"1,015,475","241,541",Unspecified,BRONX,,,,,,,,40.82959450699,-73.88716917242,POINT (-73.88716917242243 40.829594506986155)
36837129,2017 Jul 31 12:00:00 AM,2017 Aug 18 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11207.0,996 DECATUR STREET,DECATUR STREET,,,,,LATLONG,BROOKLYN,,,Closed,2017 Aug 30 10:13:26 AM,2017 Aug 18 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,"1,008,858","188,733",Unspecified,BROOKLYN,,,,,,,,40.68467104909,-73.91127281481,POINT (-73.91127281480526 40.68467104909121)
19056200,2010 Nov 05 12:00:00 AM,2010 Dec 03 03:28:26 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459.0,894 ROGERS PLACE,ROGERS PLACE,DAWSON STREET,EAST 163 STREET,,,ADDRESS,BRONX,,,Closed,2010 Dec 05 03:32:37 PM,2010 Dec 08 12:00:00 AM,02 BRONX,BRONX,"1,012,520","238,247",Unspecified,BRONX,,,,,,,,40.82056337211,-73.89786086631,POINT (-73.89786086630836 40.8205633721111)
40441123,2018 Oct 02 12:00:00 AM,2018 Oct 16 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10029.0,1761 3 AVENUE,3 AVENUE,EAST 97 STREET,EAST 98 STREET,,,ADDRESS,NEW YORK,,,Closed,2018 Nov 01 10:13:36 PM,2018 Oct 16 12:00:00 AM,11 MANHATTAN,MANHATTAN,"998,477","225,691",Unspecified,MANHATTAN,,,,,,,,40.78613438567,-73.94862462715,POINT (-73.94862462715466 40.786134385666685)
62142274,2024 Aug 16 04:07:58 PM,2024 Aug 16 04:07:58 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10023.0,170 WEST   73 STREET,WEST   73 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   73 STREET,,Closed,,2024 Aug 20 01:08:10 PM,07 MANHATTAN,MANHATTAN,"989,749","223,039",Unspecified,MANHATTAN,,,,,,,,40.77886509049,-73.98014463203,POINT (-73.98014463203278 40.77886509049186)
28846081,2014 Sep 09 12:00:00 AM,2014 Sep 09 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457.0,495 CLAREMONT PARKWAY,CLAREMONT PARKWAY,WASHINGTON AVENUE,BATHGATE AVENUE,,,ADDRESS,BRONX,,,Closed,2014 Oct 09 11:51:35 AM,2014 Sep 09 11:59:47 AM,03 BRONX,BRONX,"1,011,363","244,815",Unspecified,BRONX,,,,,,,,40.83859426737,-73.90201454409,POINT (-73.90201454409018 40.838594267373004)
19237311,2010 Dec 01 12:00:00 AM,2010 Dec 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11691.0,541 BEACH 19 STREET,BEACH 19 STREET,MUHLEBACH COURT,NEW HAVEN AVENUE,,,ADDRESS,FAR ROCKAWAY,,,Closed,2010 Dec 31 04:10:52 PM,2011 Jan 28 12:00:00 AM,14 QUEENS,QUEENS,"1,053,051","157,992",Unspecified,QUEENS,,,,,,,,40.60006076172,-73.75224356513,POINT (-73.75224356512635 40.600060761717664)
43996079,2019 Oct 07 11:45:19 AM,2019 Oct 09 10:02:13 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10473.0,2018 LAFAYETTE AVENUE,LAFAYETTE AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,LAFAYETTE AVENUE,,Closed,,2019 Oct 07 11:45:49 AM,09 BRONX,BRONX,"1,024,580","238,985",Unspecified,BRONX,,,,,,,,40.82254214173,-73.85428387973,POINT (-73.85428387973393 40.82254214173348)
54169419,2022 May 14 12:35:10 PM,2022 May 16 10:54:10 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237.0,293 HARMAN STREET,HARMAN STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,HARMAN STREET,,Closed,,2022 May 14 12:35:10 PM,04 BROOKLYN,BROOKLYN,"1,006,756","194,300",Unspecified,BROOKLYN,,,,,,,,40.6999567659,-73.91883323205,POINT (-73.91883323205256 40.699956765903536)
65054696,2025 May 24 08:39:16 AM,2025 May 24 08:39:16 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213.0,1535 BERGEN STREET,BERGEN STREET,SCHENECTADY AVENUE,UTICA AVENUE,SCHENECTADY AVENUE,UTICA AVENUE,ADDRESS,BROOKLYN,BERGEN STREET,,Closed,,2025 Jul 08 09:38:20 AM,08 BROOKLYN,BROOKLYN,"1,002,949","185,262",Unspecified,BROOKLYN,,,,,,,,40.67515839971,-73.93258806605,POINT (-73.93258806605071 40.67515839971258)
32221453,2015 Dec 17 12:00:00 AM,2015 Dec 17 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10451.0,888 GRAND CONCOURSE,GRAND CONCOURSE,EAST 159 STREET,EAST 161 STREET,,,ADDRESS,BRONX,,,Closed,2016 Jan 16 04:59:55 PM,2015 Dec 17 05:09:27 PM,04 BRONX,BRONX,"1,005,629","240,444",Unspecified,BRONX,,,,,,,,40.82661287762,-73.92275094258,POINT (-73.92275094257623 40.826612877616085)
51791163,2021 Sep 07 10:58:51 AM,2021 Sep 07 10:58:51 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10460.0,797 CROTONA PARK NORTH,CROTONA PARK NORTH,PROSPECT AVENUE,MARMION AVENUE,PROSPECT AVENUE,MARMION AVENUE,ADDRESS,BRONX,CROTONA PARK NORTH,,Closed,,2021 Sep 07 10:58:51 AM,06 BRONX,BRONX,"1,014,349","245,513",Unspecified,BRONX,,,,,,,,40.84050040037,-73.89122012008,POINT (-73.8912201200798 40.840500400368704)
16427168,2010 Apr 12 08:44:06 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11232.0,451 40 STREET,40 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,,Pending,2010 May 12 08:44:06 AM,2010 Apr 12 08:48:47 AM,07 BROOKLYN,BROOKLYN,"982,706","176,586",Unspecified,BROOKLYN,,,,,,,,40.65136431412,-74.00556430263,POINT (-74.00556430263053 40.651364314122375)
38615788,2018 Mar 05 12:00:00 AM,2018 Mar 05 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10469.0,2959 PAULDING AVENUE,PAULDING AVENUE,BOSTON ROAD,ADEE AVENUE,,,ADDRESS,BRONX,,,Closed,2018 Apr 04 01:15:22 PM,2018 Mar 05 01:24:31 PM,11 BRONX,BRONX,"1,023,366","255,939",Unspecified,BRONX,,,,,,,,40.86908128676,-73.8585712688,POINT (-73.85857126880425 40.8690812867594)
60420281,2024 Feb 26 03:34:16 PM,2024 Feb 26 03:34:16 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11372.0,34-56 73 STREET,73 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,JACKSON HEIGHTS,73 STREET,,Closed,,2024 Feb 26 03:34:16 PM,03 QUEENS,QUEENS,"1,013,863","212,997",Unspecified,QUEENS,,,,,,,,40.75125451951,-73.89311993981,POINT (-73.89311993980992 40.7512545195087)
53984961,2022 Apr 22 08:40:58 AM,2022 Apr 22 08:40:58 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207.0,1146 HALSEY STREET,HALSEY STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,,Closed,,2022 Apr 22 08:40:58 AM,04 BROOKLYN,BROOKLYN,"1,009,005","190,776",Unspecified,BROOKLYN,,,,,,,,40.69027820276,-73.91073528199,POINT (-73.91073528199402 40.69027820275742)
43540806,2019 Aug 13 10:34:51 PM,2019 Oct 03 04:21:31 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apartment Building,10037.0,7 WEST  137 STREET,WEST  137 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  137 STREET,,Closed,,2019 Aug 13 10:35:23 PM,10 MANHATTAN,MANHATTAN,"1,001,608","235,957",Unspecified,MANHATTAN,,,,,,,,40.81430614921,-73.93729168228,POINT (-73.9372916822807 40.814306149210644)
50853343,2021 Jun 11 01:09:10 PM,2021 Jun 11 01:09:10 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10003.0,225 EAST   19 STREET,EAST   19 STREET,MOTHER CABRINI WAY,2 AVENUE,MOTHER CABRINI WAY,2 AVENUE,ADDRESS,NEW YORK,EAST   19 STREET,,Closed,,2021 Jun 11 01:09:10 PM,06 MANHATTAN,MANHATTAN,"988,721","207,398",Unspecified,MANHATTAN,,,,,,,,40.73593511948,-73.98386685689,POINT (-73.98386685688588 40.73593511948393)
36011171,2017 Apr 22 12:00:00 AM,2017 Apr 22 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11370.0,30-59 84 STREET,84 STREET,30 AVENUE,31 AVENUE,,,ADDRESS,East Elmhurst,,,Closed,2017 May 22 11:19:46 AM,2017 Apr 22 11:26:48 AM,03 QUEENS,QUEENS,"1,016,324","216,097",Unspecified,QUEENS,,,,,,,,40.75975463889,-73.8842228524,POINT (-73.88422285240303 40.75975463889236)
40087306,2018 Aug 23 01:52:30 PM,2018 Sep 12 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025.0,50 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST 102 STREET,WEST 103 STREET,,,ADDRESS,NEW YORK,,,Closed,2018 Sep 22 01:46:12 PM,2018 Sep 12 12:00:00 AM,07 MANHATTAN,MANHATTAN,"994,403","229,319",Unspecified,MANHATTAN,,,,,,,,40.79609788728,-73.9633308347,POINT (-73.96333083470218 40.79609788727609)
51888895,2021 Sep 16 03:30:33 AM,2021 Sep 16 03:30:33 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238.0,218 ST JAMES PLACE,ST JAMES PLACE,GATES AVENUE,FULTON STREET,GATES AVENUE,FULTON STREET,ADDRESS,BROOKLYN,ST JAMES PLACE,,Closed,,2021 Sep 16 03:30:33 AM,02 BROOKLYN,BROOKLYN,"994,272","188,390",Unspecified,BROOKLYN,,,,,,,,40.68375812595,-73.96386494028,POINT (-73.96386494028458 40.68375812594504)
46926595,2020 Jul 20 08:55:50 AM,2020 Jul 20 08:55:50 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233.0,812 HALSEY STREET,HALSEY STREET,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,,Closed,,2020 Jul 20 08:56:31 AM,03 BROOKLYN,BROOKLYN,"1,005,985","188,865",Unspecified,BROOKLYN,,,,,,,,40.68504087997,-73.92163133967,POINT (-73.92163133967335 40.68504087997218)
25415840,2013 Apr 22 12:00:00 AM,2013 May 06 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10309.0,,,BLOOMINGDALE ROAD,OPAL LANE,BLOOMINGDALE ROAD,OPAL LANE,INTERSECTION,STATEN ISLAND,,,Closed,2013 May 22 06:34:24 PM,2013 May 06 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,"924,311","130,394",Unspecified,STATEN ISLAND,,,,,,,,40.52437418246,-74.21559938756,POINT (-74.21559938755738 40.524374182464484)
19517228,2011 Jan 03 12:00:00 AM,2011 Jan 06 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10019.0,332 WEST 49 STREET,WEST 49 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,,Closed,2011 Feb 02 11:52:26 AM,2011 Jun 28 12:00:00 AM,04 MANHATTAN,MANHATTAN,"987,674","216,933",Unspecified,MANHATTAN,,,,,,,,40.7621067591,-73.98763999381,POINT (-73.9876399938065 40.762106759095495)
57531763,2023 May 07 09:10:39 PM,2023 May 16 09:07:32 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10024.0,2345 BROADWAY,BROADWAY,BROADWAY,WEST 86 STREET,BROADWAY,WEST   86 STREET,ADDRESS,NEW YORK,,,Closed,,2023 May 07 09:10:39 PM,07 MANHATTAN,MANHATTAN,"990,664","226,342",Unspecified,MANHATTAN,,,,,,,,40.78793033015,-73.97683766675,POINT (-73.97683766675267 40.78793033015349)
23869309,2012 Aug 25 12:00:00 AM,2012 Aug 28 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11222.0,150 DIAMOND STREET,DIAMOND STREET,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2012 Sep 24 08:15:56 PM,2012 Aug 28 12:00:00 AM,01 BROOKLYN,BROOKLYN,"998,641","204,429",Unspecified,BROOKLYN,,,,,,,,40.72777536642,-73.94807791404,POINT (-73.9480779140417 40.72777536641628)
23381917,2012 Jun 08 12:00:00 AM,2012 Jun 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11221.0,619 PUTNAM AVENUE,PUTNAM AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2012 Jul 08 02:56:08 PM,2012 Jun 08 03:04:26 PM,03 BROOKLYN,BROOKLYN,"1,001,792","189,054",Unspecified,BROOKLYN,,,,,,,,40.68556894482,-73.9367493047,POINT (-73.93674930470334 40.68556894482066)
60289038,2024 Feb 10 11:09:15 PM,2024 Feb 10 11:09:15 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11354.0,136-43 37 AVENUE,37 AVENUE,138 STREET,UNION STREET,138 STREET,UNION STREET,ADDRESS,FLUSHING,37 AVENUE,,Closed,,2024 Feb 10 11:09:15 PM,07 QUEENS,QUEENS,"1,031,526","216,932",Unspecified,QUEENS,,,,,,,,40.76197827733,-73.82934261293,POINT (-73.82934261293097 40.761978277332226)
43443486,2019 Aug 01 10:24:45 AM,2019 Aug 29 10:54:19 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10013.0,130 WATTS STREET,WATTS STREET,GREENWICH STREET,WASHINGTON STREET,GREENWICH STREET,WASHINGTON STREET,ADDRESS,NEW YORK,WATTS STREET,,Closed,,2019 Aug 05 07:02:05 PM,01 MANHATTAN,MANHATTAN,"981,585","203,092",Unspecified,MANHATTAN,,,,,,,,40.72411693148,-74.00961467273,POINT (-74.00961467272646 40.72411693147958)
41397208,2019 Jan 11 12:00:00 AM,2019 Jan 11 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10460.0,1487 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,MERRILL STREET,MANSION STREET,,,ADDRESS,BRONX,,,Closed,2019 Feb 10 04:52:59 PM,2019 Jan 11 04:56:39 PM,09 BRONX,BRONX,"1,020,463","244,432",Unspecified,BRONX,,,,,,,,40.83751041724,-73.86912956562,POINT (-73.86912956562456 40.83751041723846)
36743367,2017 Jul 20 12:00:00 AM,2017 Aug 02 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11215.0,299 GARFIELD PLACE,GARFIELD PLACE,8 AVENUE,PROSPECT PARK WEST,,,ADDRESS,BROOKLYN,,,Closed,2017 Aug 19 05:05:28 PM,2017 Aug 02 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,"991,555","183,628",Unspecified,BROOKLYN,,,,,,,,40.67069017148,-73.97366644494,POINT (-73.97366644493538 40.67069017148407)
55136677,2022 Aug 18 03:59:01 PM,2022 Aug 18 03:59:01 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463.0,3800 REVIEW PLACE,REVIEW PLACE,WEST 238 STREET,WEST 239 STREET,WEST  238 STREET,WEST  239 STREET,ADDRESS,BRONX,REVIEW PLACE,,Closed,,2022 Aug 18 03:59:01 PM,08 BRONX,BRONX,"1,012,003","261,698",Unspecified,BRONX,,,,,,,,40.88493099159,-73.89963169789,POINT (-73.89963169788965 40.884930991585364)
36947720,2017 Aug 14 12:00:00 AM,2017 Aug 18 10:58:15 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11218.0,,,MCDONALD AVENUE,FT HAMILTON PARKWAY,FT HAMILTON PARKWAY,MCDONALD AVENUE,INTERSECTION,BROOKLYN,,,Closed,2017 Sep 13 04:54:46 PM,2017 Aug 18 10:58:15 AM,Unspecified BROOKLYN,BROOKLYN,"989,699","175,249",Unspecified,BROOKLYN,,,,,,,,40.64769299746,-73.98036384916,POINT (-73.98036384915527 40.647692997464205)
25274589,2013 Mar 31 12:00:00 AM,2013 Apr 02 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314.0,1193 ROCKLAND AVENUE,ROCKLAND AVENUE,MERRYMOUNT STREET,FERNDALE AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,2013 Apr 30 05:07:14 PM,2013 Apr 02 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,"940,565","155,626",Unspecified,STATEN ISLAND,,,,,,,,40.59372597259,-74.15729719721,POINT (-74.15729719721162 40.59372597259248)
40442929,2018 Oct 02 12:00:00 AM,2018 Oct 15 02:45:03 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225.0,350 EMPIRE BOULEVARD,EMPIRE BOULEVARD,NOSTRAND AVENUE,CLOVE ROAD,,,ADDRESS,BROOKLYN,,,Closed,2018 Nov 01 08:53:21 AM,2018 Oct 15 02:45:03 PM,09 BROOKLYN,BROOKLYN,"997,969","181,166",Unspecified,BROOKLYN,,,,,,,,40.66392491473,-73.95054984053,POINT (-73.9505498405255 40.66392491473428)
31554154,2015 Sep 17 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11206.0,295A PULASKI STREET,PULASKI STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2015 Oct 17 12:10:22 PM,2015 Oct 22 08:44:00 AM,03 BROOKLYN,BROOKLYN,"1,000,958","191,931",Unspecified,BROOKLYN,,,,,,,,40.69346725977,-73.93974929898,POINT (-73.93974929897867 40.693467259770316)
21567052,2011 Oct 02 12:00:00 AM,2011 Oct 13 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10009.0,,,,,AVENUE C,EAST 10 STREET,INTERSECTION,NEW YORK,,,Closed,2011 Nov 01 05:53:46 PM,2011 Oct 14 12:00:00 AM,03 MANHATTAN,MANHATTAN,"990,477","203,734",Unspecified,MANHATTAN,,,,,,,,40.72587727533,-73.97753390278,POINT (-73.9775339027806 40.72587727533394)
57125347,2023 Mar 23 09:58:39 AM,2023 Mar 23 09:58:39 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11238.0,787 FRANKLIN AVENUE,FRANKLIN AVENUE,ST JOHNS PLACE,LINCOLN PLACE,ST JOHNS PLACE,LINCOLN PLACE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,,Closed,,2023 Mar 23 09:58:39 AM,08 BROOKLYN,BROOKLYN,"996,045","184,106",Unspecified,BROOKLYN,,,,,,,,40.67199733084,-73.95747975675,POINT (-73.95747975674591 40.671997330836625)
33383465,2016 May 18 12:00:00 AM,2016 May 25 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306.0,2400 RICHMOND ROAD,RICHMOND ROAD,STEELE AVENUE,CLOISTER PLACE,,,ADDRESS,STATEN ISLAND,,,Closed,2016 Jun 17 12:42:26 PM,2016 May 25 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,"951,272","149,314",Unspecified,STATEN ISLAND,,,,,,,,40.57644710833,-74.11871360475,POINT (-74.11871360474764 40.576447108326754)
36215376,2017 May 17 12:00:00 AM,2017 Jun 16 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11435.0,,,84 DRIVE,BURDEN CRESCENT,84 DRIVE,BURDEN CRESCENT,INTERSECTION,JAMAICA,,,Closed,2017 Jun 16 08:10:11 AM,2017 Jun 16 12:00:00 AM,Unspecified QUEENS,QUEENS,"1,035,523","198,344",Unspecified,QUEENS,,,,,,,,40.7109366484,-73.81505590907,POINT (-73.81505590906866 40.71093664840394)
38555423,2018 Feb 26 12:00:00 AM,2018 Feb 26 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10310.0,1752 RICHMOND TERRACE,RICHMOND TERRACE,TAYLOR STREET,DONGAN STREET,,,ADDRESS,STATEN ISLAND,,,Closed,2018 Mar 28 05:18:21 PM,2018 Feb 26 05:24:19 PM,01 STATEN ISLAND,STATEN ISLAND,"949,807","171,616",Unspecified,STATEN ISLAND,,,,,,,,40.63765590184,-74.12410101597,POINT (-74.1241010159667 40.63765590183693)
47683755,2020 Sep 25 09:34:14 PM,2020 Sep 25 09:34:14 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233.0,1939 PARK PLACE,PARK PLACE,BEND,BRISTOL STREET,BEND,BRISTOL STREET,ADDRESS,BROOKLYN,PARK PLACE,,Closed,,2020 Sep 25 09:34:14 PM,16 BROOKLYN,BROOKLYN,"1,008,343","183,887",Unspecified,BROOKLYN,,,,,,,,40.67137129831,-73.91314703411,POINT (-73.91314703411085 40.67137129831277)
64537134,2025 Apr 02 02:09:46 PM,2025 Apr 14 05:19:03 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,430 EAST   22 STREET,EAST   22 STREET,DEAD END,DITMAS AVENUE,DEAD END,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   22 STREET,,Closed,,2025 Apr 02 02:09:46 PM,14 BROOKLYN,BROOKLYN,"996,094","172,868",Unspecified,BROOKLYN,,,,,,,,40.64115142244,-73.9573228523,POINT (-73.95732285229812 40.64115142243521)
57992283,2023 Jun 24 12:08:02 PM,2023 Jun 24 12:08:02 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11231.0,204 COLUMBIA STREET,COLUMBIA STREET,DEGRAW STREET,SACKETT STREET,DEGRAW STREET,SACKETT STREET,ADDRESS,BROOKLYN,COLUMBIA STREET,,Closed,,2023 Jun 24 12:08:02 PM,06 BROOKLYN,BROOKLYN,"983,516","188,900",Unspecified,BROOKLYN,,,,,,,,40.68516360281,-74.00264654681,POINT (-74.00264654680836 40.685163602812565)
54733237,2022 Jul 08 07:50:47 AM,2022 Aug 16 01:41:30 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11375.0,99-06 67 ROAD,67 ROAD,AUSTIN STREET,BOOTH STREET,AUSTIN STREET,BOOTH STREET,ADDRESS,FOREST HILLS,67 ROAD,,Closed,,2022 Jul 08 07:50:47 AM,06 QUEENS,QUEENS,"1,024,626","203,097",Unspecified,QUEENS,,,,,,,,40.72403891265,-73.85433330219,POINT (-73.85433330218596 40.72403891265318)
59218833,2023 Oct 24 07:30:44 AM,2023 Oct 24 07:30:44 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11220.0,430 61 STREET,61 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,61 STREET,,Closed,,2023 Oct 24 07:30:44 AM,07 BROOKLYN,BROOKLYN,"979,210","172,348",Unspecified,BROOKLYN,,,,,,,,40.63973061906,-74.01816010112,POINT (-74.01816010111662 40.63973061905817)
49960122,2021 Mar 08 02:53:13 PM,2021 Mar 08 02:53:13 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11101.0,48-50 37 STREET,37 STREET,48 AVENUE,GREENPOINT AVENUE,48 AVENUE,GREENPOINT AVENUE,ADDRESS,Long Island City,37 STREET,,Closed,,2021 Mar 08 02:53:13 PM,02 QUEENS,QUEENS,"1,003,925","208,552",Unspecified,QUEENS,,,,,,,,40.73908180895,-73.92900142817,POINT (-73.9290014281657 40.73908180894808)
53133540,2022 Jan 21 12:59:31 PM,2022 Jan 21 12:59:31 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10011.0,142 WEST   11 STREET,WEST   11 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   11 STREET,,Closed,,2022 Jan 21 12:59:31 PM,02 MANHATTAN,MANHATTAN,"984,386","207,385",Unspecified,MANHATTAN,,,,,,,,40.73590056672,-73.99950925826,POINT (-73.9995092582614 40.735900566720666)
60663378,2024 Mar 22 10:35:17 PM,2024 Mar 25 08:31:41 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10460.0,2144 CROTONA PARKWAY,CROTONA PARKWAY,HORNADAY PLACE,BRONX PARK SOUTH,HORNADAY PLACE,BRONX PARK SOUTH,ADDRESS,BRONX,CROTONA PARKWAY,,Closed,,2024 Mar 22 10:35:17 PM,06 BRONX,BRONX,"1,016,616","247,973",Unspecified,BRONX,,,,,,,,40.84724435576,-73.88301516049,POINT (-73.88301516049316 40.84724435575529)
